Fecha del hecho,Dia de la Semana,Hora del hecho (HH:MM),Genero,Comuna,Modalidad,Arma/medio,Móvil agresor,Móvil víctima,Edad,Descripcion Conducta
2019-08-10T00:00:00.000,sábado,1899-12-31T23:40:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,A pie,29,Hurto a personas
2019-08-11T00:00:00.000,domingo,1899-12-31T01:30:00.000,Sin dato,4,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a comercio
2019-08-11T00:00:00.000,domingo,1899-12-31T06:30:00.000,Masculino,5,Atraco,Arma blanca,A pie,A pie,20,Hurto a personas
2019-08-11T00:00:00.000,domingo,1899-12-31T10:00:00.000,Masculino,3,Atraco,Arma blanca,A pie,Motocicleta,23,Hurto a personas
2019-08-11T00:00:00.000,domingo,1899-12-31T10:30:00.000,Femenino,10,Atraco,Arma blanca,A pie,Bicicleta,31,Hurto a personas
2019-08-11T00:00:00.000,domingo,1899-12-31T13:30:00.000,Femenino,7,Atraco,Arma de fuego,Motocicleta,A pie,33,Hurto a personas
2019-08-11T00:00:00.000,domingo,1899-12-31T14:30:00.000,Masculino,6,Atraco,Arma blanca,Motocicleta,A pie,17,Hurto a personas
2019-08-11T00:00:00.000,domingo,1899-12-31T19:00:00.000,Femenino,6,Atraco,Arma blanca,A pie,A pie,32,Hurto a personas
2019-08-11T00:00:00.000,domingo,1899-12-31T19:00:00.000,Masculino,6,Atraco,Arma blanca,A pie,Motocicleta,66,Hurto a personas
2019-08-12T00:00:00.000,lunes,1899-12-31T03:00:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,A pie,32,Hurto a personas
2019-08-12T00:00:00.000,lunes,1899-12-31T04:00:00.000,Femenino,2,Atraco,Arma blanca,Motocicleta,A pie,31,Hurto a personas
2019-08-12T00:00:00.000,lunes,1899-12-31T07:35:00.000,Masculino,9,Atraco,Arma blanca,Motocicleta,A pie,23,Hurto a personas
2019-08-12T00:00:00.000,lunes,1899-12-31T09:00:00.000,Masculino,9,Atraco,Arma de fuego,Motocicleta,Vehículo,42,Hurto a personas
2019-08-12T00:00:00.000,lunes,1899-12-31T11:30:00.000,Sin dato,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-12T00:00:00.000,lunes,1899-12-31T15:55:00.000,Sin dato,2,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-12T00:00:00.000,lunes,1899-12-31T16:00:00.000,Femenino,5,Atraco,Arma blanca,Motocicleta,A pie,50,Hurto a personas
2019-08-12T00:00:00.000,lunes,1899-12-31T20:20:00.000,Femenino,2,Atraco,Arma de fuego,Motocicleta,Vehículo,39,Hurto a personas
2019-08-12T00:00:00.000,lunes,1899-12-31T23:30:00.000,Masculino,9,Atraco,Arma de fuego,A pie,Motocicleta,37,Hurto a personas
2019-08-13T00:00:00.000,martes,1899-12-31T07:00:00.000,Femenino,8,Atraco,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2019-08-13T00:00:00.000,martes,1899-12-31T08:30:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,26,Hurto a personas
2019-08-13T00:00:00.000,martes,1899-12-31T09:00:00.000,Masculino,1,Atraco,Arma blanca,Motocicleta,Vehículo,34,Hurto a personas
2019-08-13T00:00:00.000,martes,1899-12-31T11:40:00.000,Masculino,1,Atraco,Arma blanca,Motocicleta,Motocicleta,39,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T01:00:00.000,Sin dato,3,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a comercio
2019-08-14T00:00:00.000,miércoles,1899-12-31T02:30:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,18,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T03:00:00.000,Masculino,5,Violación cerraduras,Contundente,A pie,A pie,64,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T06:52:00.000,Masculino,4,Atraco,Arma de fuego,A pie,A pie,20,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T07:00:00.000,Masculino,5,Factor de oportunidad,Sin empleo de arma,A pie,A pie,60,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T07:30:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,25,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T07:30:00.000,Masculino,5,Raponazo,Sin empleo de arma,Motocicleta,Pasajero de taxi,52,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T09:30:00.000,Masculino,2,Ventosa,Contundente,Motocicleta,A pie,Sin dato,Hurto a residencias
2019-08-14T00:00:00.000,miércoles,1899-12-31T10:30:00.000,Sin dato,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-14T00:00:00.000,miércoles,1899-12-31T11:30:00.000,Femenino,8,Atraco,Arma blanca,A pie,A pie,30,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T12:30:00.000,Sin dato,3,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a comercio
2019-08-14T00:00:00.000,miércoles,1899-12-31T13:30:00.000,Masculino,3,Atraco,Arma blanca,Bicicleta,A pie,25,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T15:30:00.000,Masculino,10,Atraco,Arma de fuego,Pasajero de bus,Conductor de bus,39,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T19:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,23,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T19:55:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,Motocicleta,47,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T20:00:00.000,Femenino,4,Atraco,Arma blanca,A pie,A pie,21,Hurto a personas
2019-08-14T00:00:00.000,miércoles,1899-12-31T20:40:00.000,Sin dato,5,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2019-08-15T00:00:00.000,jueves,1899-12-31T01:30:00.000,Femenino,1,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,42,Hurto a personas
2019-08-15T00:00:00.000,jueves,1899-12-31T06:20:00.000,Femenino,7,Rompimiento vidrio,Contundente,A pie,Vehículo,26,Hurto a personas
2019-08-15T00:00:00.000,jueves,1899-12-31T07:30:00.000,Femenino,6,Raponazo,Sin empleo de arma,A pie,A pie,34,Hurto a personas
2019-08-15T00:00:00.000,jueves,1899-12-31T08:00:00.000,Masculino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,38,Hurto a personas
2019-08-15T00:00:00.000,jueves,1899-12-31T08:30:00.000,Femenino,4,Cosquilleo,Sin empleo de arma,Pasajero de bus,Pasajero de bus,19,Hurto a personas
2019-08-15T00:00:00.000,jueves,1899-12-31T09:00:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,41,Hurto a personas
2019-08-15T00:00:00.000,jueves,1899-12-31T10:00:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,28,Hurto a personas
2019-08-15T00:00:00.000,jueves,1899-12-31T19:30:00.000,Femenino,6,Atraco,Arma de fuego,Motocicleta,Motocicleta,35,Hurto de motos
2019-08-15T00:00:00.000,jueves,1899-12-31T22:00:00.000,Femenino,7,Raponazo,Sin empleo de arma,Motocicleta,A pie,22,Hurto a personas
2019-08-16T00:00:00.000,viernes,1899-12-31T04:00:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,24,Hurto a personas
2019-08-16T00:00:00.000,viernes,1899-12-31T07:30:00.000,Femenino,5,Atraco,Arma blanca,Motocicleta,Motocicleta,21,Hurto a personas
2019-08-16T00:00:00.000,viernes,1899-12-31T09:30:00.000,Masculino,7,Atraco,Arma de fuego,Motocicleta,Motocicleta,28,Hurto a personas
2019-08-16T00:00:00.000,viernes,1899-12-31T10:30:00.000,Femenino,1,Atraco,Arma de fuego,Motocicleta,Motocicleta,28,Hurto a personas
2019-08-16T00:00:00.000,viernes,1899-12-31T12:30:00.000,Masculino,4,Atraco,Arma blanca,A pie,A pie,21,Hurto a personas
2019-08-16T00:00:00.000,viernes,1899-12-31T15:00:00.000,Femenino,3,Atraco,Arma blanca,Motocicleta,A pie,46,Hurto a personas
2019-08-16T00:00:00.000,viernes,1899-12-31T19:00:00.000,Femenino,Corregimiento El Caguán,Atraco,Arma blanca,A pie,Motocicleta,24,Hurto a personas
2019-08-16T00:00:00.000,viernes,1899-12-31T21:40:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,Motocicleta,Motocicleta,26,Hurto a personas
2019-08-16T00:00:00.000,viernes,1899-12-31T23:42:00.000,Masculino,4,Halado,Llave maestra,A pie,A pie,23,Hurto de motos
2019-08-17T00:00:00.000,sábado,1899-12-31T00:00:00.000,Femenino,5,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a residencias
2019-08-17T00:00:00.000,sábado,1899-12-31T03:30:00.000,Femenino,4,Violación cerraduras,Contundente,A pie,A pie,29,Hurto a personas
2019-08-17T00:00:00.000,sábado,1899-12-31T04:00:00.000,Sin dato,3,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a comercio
2019-08-17T00:00:00.000,sábado,1899-12-31T09:00:00.000,Femenino,4,Cosquilleo,Sin empleo de arma,A pie,A pie,29,Hurto a personas
2019-08-17T00:00:00.000,sábado,1899-12-31T10:00:00.000,Masculino,6,Raponazo,Sin empleo de arma,Motocicleta,A pie,40,Hurto a personas
2019-08-17T00:00:00.000,sábado,1899-12-31T13:00:00.000,Masculino,7,Atraco,Arma de fuego,Motocicleta,Vehículo,31,Hurto a personas
2019-08-17T00:00:00.000,sábado,1899-12-31T15:50:00.000,Masculino,4,Atraco,Arma de fuego,Motocicleta,Vehículo,45,Hurto a personas
2019-08-17T00:00:00.000,sábado,1899-12-31T16:00:00.000,Femenino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,35,Hurto a personas
2019-08-17T00:00:00.000,sábado,1899-12-31T19:00:00.000,Femenino,1,Atraco,Arma blanca,Motocicleta,A pie,52,Hurto a personas
2019-08-17T00:00:00.000,sábado,1899-12-31T20:10:00.000,Sin dato,1,Mechero,Sin dato,A pie,A pie,Sin dato,Hurto a comercio
2019-08-17T00:00:00.000,sábado,1899-12-31T21:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,A pie,Vehículo,31,Hurto a personas
2019-08-18T00:00:00.000,domingo,1899-12-31T15:00:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,12,Hurto a personas
2019-08-18T00:00:00.000,domingo,1899-12-31T21:30:00.000,Masculino,1,Llave maestra,Llave maestra,A pie,A pie,Sin dato,Hurto a residencias
2019-08-19T00:00:00.000,lunes,1899-12-31T02:00:00.000,Masculino,3,Atraco,Arma blanca,Motocicleta,Vehículo,27,Hurto a personas
2019-08-19T00:00:00.000,lunes,1899-12-31T09:20:00.000,Sin dato,6,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2019-08-19T00:00:00.000,lunes,1899-12-31T11:19:00.000,Femenino,10,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,20,Hurto a personas
2019-08-19T00:00:00.000,lunes,1899-12-31T14:00:00.000,Femenino,3,Raponazo,Sin empleo de arma,A pie,A pie,50,Hurto a personas
2019-08-19T00:00:00.000,lunes,1899-12-31T18:30:00.000,Femenino,7,Raponazo,Sin empleo de arma,Motocicleta,A pie,47,Hurto a personas
2019-08-19T00:00:00.000,lunes,1899-12-31T19:30:00.000,Masculino,1,Atraco,Arma de fuego,A pie,A pie,35,Hurto a personas
2019-08-19T00:00:00.000,lunes,1899-12-31T19:40:00.000,Femenino,5,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,24,Hurto a personas
2019-08-19T00:00:00.000,lunes,1899-12-31T23:00:00.000,Sin dato,Corregimiento Río Las Ceibas,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-20T00:00:00.000,martes,1899-12-31T08:00:00.000,Sin dato,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-20T00:00:00.000,martes,1899-12-31T11:30:00.000,Femenino,5,Atraco,Arma blanca,A pie,Motocicleta,20,Hurto a personas
2019-08-20T00:00:00.000,martes,1899-12-31T18:15:00.000,Masculino,7,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,48,Hurto a personas
2019-08-20T00:00:00.000,martes,1899-12-31T18:30:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,Motocicleta,Vehículo,29,Hurto a personas
2019-08-20T00:00:00.000,martes,1899-12-31T19:20:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,51,Hurto a personas
2019-08-20T00:00:00.000,martes,1899-12-31T19:30:00.000,Sin dato,3,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-20T00:00:00.000,martes,1899-12-31T19:40:00.000,Femenino,5,Atraco,Arma blanca,Motocicleta,Motocicleta,24,Hurto a personas
2019-08-20T00:00:00.000,martes,1899-12-31T22:20:00.000,Masculino,8,Atraco,Arma blanca,Motocicleta,Motocicleta,27,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T01:30:00.000,Sin dato,7,Rompimiento pared,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2019-08-21T00:00:00.000,miércoles,1899-12-31T02:30:00.000,Sin dato,2,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a comercio
2019-08-21T00:00:00.000,miércoles,1899-12-31T05:00:00.000,Masculino,5,Atraco,Arma blanca,A pie,Bicicleta,22,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T07:00:00.000,Masculino,5,Fleteo,Arma de fuego,Motocicleta,Bicicleta,42,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T09:30:00.000,Masculino,2,Atraco,Arma blanca,A pie,A pie,20,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T10:00:00.000,Masculino,4,Atraco,Arma blanca,Motocicleta,A pie,65,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T12:40:00.000,Femenino,4,Atraco,Arma blanca,Motocicleta,A pie,25,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T13:30:00.000,Masculino,1,Factor de oportunidad,Contundente,A pie,Vehículo,24,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T16:00:00.000,Femenino,3,Violación cerraduras,Contundente,Motocicleta,Motocicleta,32,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T16:30:00.000,Femenino,4,Atraco,Sin empleo de arma,A pie,Motocicleta,32,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T17:05:00.000,Masculino,4,Engaño,Sin empleo de arma,A pie,A pie,21,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T19:30:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,55,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T20:10:00.000,Masculino,3,Atraco,Arma blanca,A pie,A pie,24,Hurto a personas
2019-08-21T00:00:00.000,miércoles,1899-12-31T21:30:00.000,Masculino,4,Atraco,Arma blanca,A pie,A pie,30,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T02:00:00.000,Femenino,7,Atraco,Arma blanca,Motocicleta,A pie,59,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T04:00:00.000,Femenino,6,Factor de oportunidad,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2019-08-22T00:00:00.000,jueves,1899-12-31T05:35:00.000,Masculino,6,Rompimiento vidrio,Contundente,A pie,A pie,36,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T08:00:00.000,Masculino,6,Atraco,Sin empleo de arma,A pie,Vehículo,50,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T08:30:00.000,Sin dato,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-22T00:00:00.000,jueves,1899-12-31T08:50:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,30,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T09:30:00.000,Masculino,10,Atraco,Arma blanca,A pie,Vehículo,42,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T10:25:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,A pie,52,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T10:30:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,41,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T14:40:00.000,Sin dato,4,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a comercio
2019-08-22T00:00:00.000,jueves,1899-12-31T16:00:00.000,Masculino,5,Atraco,Arma de fuego,A pie,Vehículo,38,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T16:05:00.000,Femenino,6,Raponazo,Sin empleo de arma,Bicicleta,A pie,49,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T19:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,27,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T20:20:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,51,Hurto a personas
2019-08-22T00:00:00.000,jueves,1899-12-31T22:00:00.000,Femenino,2,Atraco,Arma blanca,Motocicleta,A pie,34,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T00:00:00.000,Sin dato,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-23T00:00:00.000,viernes,1899-12-31T01:30:00.000,Masculino,4,Cosquilleo,Sin empleo de arma,A pie,A pie,34,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T02:00:00.000,Femenino,6,Atraco,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2019-08-23T00:00:00.000,viernes,1899-12-31T05:45:00.000,Femenino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,44,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T06:15:00.000,Femenino,4,Rompimiento vidrio,Contundente,A pie,Vehículo,38,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T07:10:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,23,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T07:30:00.000,Femenino,4,Engaño,Sin empleo de arma,A pie,A pie,37,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T08:40:00.000,Femenino,5,Atraco,Arma blanca,Motocicleta,A pie,18,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T11:00:00.000,Masculino,4,Factor de oportunidad,Contundente,A pie,A pie,46,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T11:50:00.000,Masculino,4,Atraco,Arma blanca,Motocicleta,A pie,48,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T12:00:00.000,Femenino,6,Atraco,Arma blanca,A pie,A pie,33,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T18:30:00.000,Masculino,4,Halado,Sin empleo de arma,A pie,A pie,49,Hurto de motos
2019-08-23T00:00:00.000,viernes,1899-12-31T19:30:00.000,Masculino,3,Atraco,Arma de fuego,Motocicleta,Motocicleta,25,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T20:40:00.000,Masculino,6,Atraco,Arma de fuego,Conductor de bus,Conductor de bus,32,Hurto a personas
2019-08-23T00:00:00.000,viernes,1899-12-31T21:27:00.000,Femenino,1,Atraco,Arma de fuego,Motocicleta,Motocicleta,44,Hurto de motos
2019-08-23T00:00:00.000,viernes,1899-12-31T23:00:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,29,Hurto a personas
2019-08-24T00:00:00.000,sábado,1899-12-31T05:00:00.000,Femenino,7,Atraco,Arma blanca,Motocicleta,A pie,23,Hurto a personas
2019-08-24T00:00:00.000,sábado,1899-12-31T08:30:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,24,Hurto a personas
2019-08-24T00:00:00.000,sábado,1899-12-31T09:00:00.000,Femenino,6,Atraco,Arma blanca,A pie,A pie,27,Hurto a personas
2019-08-24T00:00:00.000,sábado,1899-12-31T10:00:00.000,Masculino,6,Raponazo,Sin empleo de arma,Motocicleta,A pie,41,Hurto a personas
2019-08-24T00:00:00.000,sábado,1899-12-31T11:00:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,19,Hurto a personas
2019-08-24T00:00:00.000,sábado,1899-12-31T12:45:00.000,Masculino,4,Atraco,Arma blanca,A pie,A pie,31,Hurto a personas
2019-08-24T00:00:00.000,sábado,1899-12-31T18:30:00.000,Femenino,9,Raponazo,Sin empleo de arma,A pie,A pie,15,Hurto a personas
2019-08-24T00:00:00.000,sábado,1899-12-31T21:00:00.000,Masculino,10,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a residencias
2019-08-25T00:00:00.000,domingo,1899-12-31T01:30:00.000,Femenino,10,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2019-08-25T00:00:00.000,domingo,1899-12-31T03:00:00.000,Femenino,7,Atraco,Arma de fuego,Motocicleta,Motocicleta,31,Hurto a personas
2019-08-25T00:00:00.000,domingo,1899-12-31T05:40:00.000,Masculino,6,Atraco,Arma blanca,A pie,A pie,25,Hurto a personas
2019-08-25T00:00:00.000,domingo,1899-12-31T07:45:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,33,Hurto a personas
2019-08-25T00:00:00.000,domingo,1899-12-31T16:30:00.000,Masculino,5,Halado,Llave maestra,A pie,A pie,38,Hurto de motos
2019-08-25T00:00:00.000,domingo,1899-12-31T20:00:00.000,Masculino,7,Atraco,Arma de fuego,A pie,Bicicleta,38,Hurto a personas
2019-08-25T00:00:00.000,domingo,1899-12-31T20:30:00.000,Femenino,2,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,16,Hurto a personas
2019-08-25T00:00:00.000,domingo,1899-12-31T21:10:00.000,Masculino,6,Cosquilleo,Sin empleo de arma,Pasajero de bus,Pasajero de bus,27,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T01:00:00.000,Femenino,6,Factor de oportunidad,Contundente,Conductor de taxi,Pasajero de taxi,25,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T04:00:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,Motocicleta,A pie,26,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T06:05:00.000,Masculino,3,Atraco,Arma blanca,A pie,A pie,35,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T08:30:00.000,Femenino,6,Simulando necesidad,Sin empleo de arma,A pie,A pie,20,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T09:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,32,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T09:30:00.000,Femenino,4,Atraco,Arma blanca,A pie,Motocicleta,38,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T10:00:00.000,Femenino,8,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,30,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T10:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,26,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T11:50:00.000,Femenino,3,Factor de oportunidad,Sin empleo de arma,Motocicleta,Vehículo,39,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T13:19:00.000,Femenino,3,Factor de oportunidad,Sin empleo de arma,A pie,A pie,34,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T14:30:00.000,Sin dato,1,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a comercio
2019-08-26T00:00:00.000,lunes,1899-12-31T17:30:00.000,Femenino,9,Raponazo,Sin empleo de arma,A pie,A pie,18,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T18:30:00.000,Femenino,5,Raponazo,Sin empleo de arma,Motocicleta,A pie,41,Hurto a personas
2019-08-26T00:00:00.000,lunes,1899-12-31T21:25:00.000,Femenino,2,Atraco,Arma blanca,A pie,A pie,32,Hurto a personas
2019-08-27T00:00:00.000,martes,1899-12-31T01:30:00.000,Masculino,10,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2019-08-27T00:00:00.000,martes,1899-12-31T01:30:00.000,Sin dato,7,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2019-08-27T00:00:00.000,martes,1899-12-31T06:30:00.000,Masculino,4,Factor de oportunidad,Contundente,Motocicleta,Vehículo,28,Hurto a personas
2019-08-27T00:00:00.000,martes,1899-12-31T07:00:00.000,Femenino,6,Atraco,Arma de fuego,A pie,A pie,29,Hurto a personas
2019-08-27T00:00:00.000,martes,1899-12-31T07:30:00.000,Femenino,6,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2019-08-27T00:00:00.000,martes,1899-12-31T09:00:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,38,Hurto a personas
2019-08-27T00:00:00.000,martes,1899-12-31T10:30:00.000,Masculino,10,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,47,Hurto a personas
2019-08-27T00:00:00.000,martes,1899-12-31T11:00:00.000,Masculino,4,Raponazo,Sin empleo de arma,A pie,A pie,58,Hurto a personas
2019-08-27T00:00:00.000,martes,1899-12-31T16:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,50,Hurto a personas
2019-08-27T00:00:00.000,martes,1899-12-31T17:30:00.000,Masculino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,43,Hurto a personas
2019-08-27T00:00:00.000,martes,1899-12-31T19:00:00.000,Masculino,9,Atraco,Arma blanca,Motocicleta,Motocicleta,36,Hurto a personas
2019-08-27T00:00:00.000,martes,1899-12-31T20:30:00.000,Femenino,6,Factor de oportunidad,Sin empleo de arma,A pie,Motocicleta,19,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T01:00:00.000,Femenino,10,Halado,Sin empleo de arma,A pie,A pie,25,Hurto de motos
2019-08-28T00:00:00.000,miércoles,1899-12-31T04:00:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,27,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T07:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,A pie,Motocicleta,40,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T10:40:00.000,Femenino,9,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a residencias
2019-08-28T00:00:00.000,miércoles,1899-12-31T10:45:00.000,Masculino,3,Cosquilleo,Sin empleo de arma,Motocicleta,A pie,48,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T12:00:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,55,Hurto a personas
